id,number,title,created_at,updated_at,closed_at,state,comments_count,labels,user_login,is_pull_request,body_length,html_url
1517891,144,Fix a bug when content-type is empty,2011-08-30T10:04:21Z,2021-09-08T12:01:23Z,2011-08-31T03:58:37Z,closed,1,,kigeia,True,0,https://github.com/psf/requests/pull/144
1527982,145,readonly input fields,2011-08-31T04:58:46Z,2021-09-09T12:00:38Z,2011-09-05T20:45:57Z,closed,1,,ghost,False,297,https://github.com/psf/requests/issues/145
1530524,146,Move tests into submodule,2011-08-31T08:44:28Z,2021-09-08T12:01:24Z,2011-09-05T20:29:46Z,closed,1,,densh,True,681,https://github.com/psf/requests/pull/146
1533506,147,bytecode string returned when page has charset=UTF-8,2011-08-31T16:14:02Z,2021-09-09T00:34:22Z,2011-09-14T12:47:51Z,closed,1,,j0hnsmith,False,516,https://github.com/psf/requests/issues/147
1541485,148,HTTPS client-side certificate,2011-09-01T15:10:17Z,2021-09-09T12:00:38Z,2011-09-05T20:46:30Z,closed,1,,ndevilla,False,382,https://github.com/psf/requests/issues/148
1551150,149,Only the path should be unquoted/quoted.,2011-09-02T13:18:30Z,2021-09-08T12:01:23Z,2011-09-05T20:22:59Z,closed,1,,jerem,True,218,https://github.com/psf/requests/pull/149
1562692,150,Feature content streaming,2011-09-04T16:28:13Z,2021-09-08T23:08:17Z,2011-09-05T20:39:10Z,closed,2,,mitsuhiko,True,148,https://github.com/psf/requests/pull/150
1566383,151,Auto decode content,2011-09-05T10:31:27Z,2021-09-09T12:00:33Z,2011-09-25T23:48:37Z,closed,5,,petermanser,False,2625,https://github.com/psf/requests/issues/151
1571746,152,Content-Type overwritten by urllib2 during POST,2011-09-05T17:02:45Z,2021-09-09T11:00:53Z,2011-11-13T00:14:57Z,closed,3,,petermanser,False,557,https://github.com/psf/requests/issues/152
1573191,153,Mock Tests,2011-09-05T20:26:37Z,2021-09-09T12:00:35Z,2011-09-25T23:45:40Z,closed,1,,kennethreitz,False,0,https://github.com/psf/requests/issues/153
1594176,154,Deprecate global settings,2011-09-07T23:00:53Z,2021-09-09T11:00:53Z,2011-11-13T00:14:48Z,closed,1,,kennethreitz,False,144,https://github.com/psf/requests/issues/154
1597550,155,Malformed headers cause later headers to be ignored,2011-09-08T11:28:29Z,2021-09-09T12:00:34Z,2011-09-25T23:47:23Z,closed,6,,davidmytton,False,869,https://github.com/psf/requests/issues/155
1599768,156,get_unicode_from_response does not check charsets from meta tags,2011-09-08T16:08:10Z,2021-09-09T00:34:21Z,2011-09-25T23:50:38Z,closed,7,,scott2b,False,428,https://github.com/psf/requests/issues/156
1602922,157,GET with a 302 redirect response causing params to be glued on incorrectly,2011-09-08T22:01:05Z,2021-09-09T11:00:52Z,2011-11-13T05:42:05Z,closed,10,,dropwhile,False,662,https://github.com/psf/requests/issues/157
1603623,158,Possibly fix GET with a 302 redirect response causing params to be glued on incorrectly,2011-09-08T23:07:28Z,2021-09-08T23:08:26Z,2011-10-22T23:46:50Z,closed,0,,dropwhile,True,789,https://github.com/psf/requests/pull/158
1606775,159,Requests form attributes sort (like curl -f),2011-09-09T11:07:06Z,2021-09-09T12:00:37Z,2011-09-09T16:53:24Z,closed,1,,kigeia,False,5535,https://github.com/psf/requests/issues/159
1611028,160,data arg submitted to 'patch' method is ignored,2011-09-09T20:25:38Z,2021-09-09T11:01:03Z,2011-10-21T03:01:19Z,closed,4,,sergedomk,False,625,https://github.com/psf/requests/issues/160
1622594,161,"requests bumps into TooManyRedirects, curl/wget don't",2011-09-12T10:28:06Z,2021-09-08T22:00:50Z,2011-09-12T12:29:35Z,closed,15,,pennersr,False,1782,https://github.com/psf/requests/issues/161
1645020,162,Tests throw error,2011-09-14T16:17:17Z,2021-09-09T12:00:37Z,2011-09-14T16:17:42Z,closed,2,,n1m3,False,600,https://github.com/psf/requests/issues/162
1651564,163,Fixed #161 (quoting issue).,2011-09-15T09:58:27Z,2021-09-08T12:01:24Z,2011-09-15T14:07:14Z,closed,1,,jerem,True,106,https://github.com/psf/requests/pull/163
1655559,164,models.Response can't easily be subclassed,2011-09-15T18:18:11Z,2021-09-09T12:00:36Z,2011-09-15T18:23:05Z,closed,1,,j0hnsmith,False,436,https://github.com/psf/requests/issues/164
1655578,165,"a subclass of models.Response can now be passed to get, post etc",2011-09-15T18:21:00Z,2021-09-08T12:01:25Z,2011-09-16T16:48:06Z,closed,14,,j0hnsmith,True,420,https://github.com/psf/requests/pull/165
1657823,166,Improve test structure (proposal),2011-09-15T22:44:14Z,2021-09-08T12:01:25Z,2011-09-16T02:30:33Z,closed,8,,mrtazz,True,789,https://github.com/psf/requests/pull/166
1658816,167,User-agent lookup ,2011-09-16T02:04:54Z,2021-09-09T11:01:02Z,2011-10-23T00:32:56Z,closed,13,,kennethreitz,False,34,https://github.com/psf/requests/issues/167
1661012,168,Expose HTTP status message resp.status_msg,2011-09-16T10:09:01Z,2021-09-08T12:01:26Z,2011-09-23T16:05:25Z,closed,4,,fmoo,True,305,https://github.com/psf/requests/pull/168
1669712,169,Feature/improve test structure,2011-09-17T17:02:41Z,2021-09-08T12:01:27Z,2011-09-17T20:26:30Z,closed,3,,mrtazz,True,122,https://github.com/psf/requests/pull/169
1695885,170,redirect fails,2011-09-21T10:36:17Z,2021-09-09T12:00:36Z,2011-09-21T12:08:25Z,closed,5,,laacz,False,381,https://github.com/psf/requests/issues/170
1706786,171,socket.error: [Errno 54] Connection reset by peer,2011-09-22T01:52:27Z,2021-09-08T05:00:44Z,2011-09-22T03:36:20Z,closed,19,,epicserve,False,1406,https://github.com/psf/requests/issues/171
1708688,172,Ignore unknown encodings,2011-09-22T09:16:50Z,2021-09-08T12:01:28Z,2011-09-22T13:25:12Z,closed,1,,jerem,True,227,https://github.com/psf/requests/pull/172
1711317,173,PEP8ified all the things,2011-09-22T10:49:03Z,2021-09-08T12:01:27Z,2011-09-22T13:23:37Z,closed,2,,mvanveen,True,294,https://github.com/psf/requests/pull/173
1713477,174,Requests encounters HTTP 400 while redirecting -- wget does not,2011-09-22T12:20:13Z,2021-09-09T11:01:06Z,2011-10-13T18:44:05Z,closed,4,,pennersr,False,3791,https://github.com/psf/requests/issues/174
1737839,175,Fixed #174 and refactored urls quoting/concatenation in one function in utils.py.,2011-09-26T09:03:10Z,2021-09-08T12:01:28Z,2011-10-03T14:11:48Z,closed,4,,jerem,True,166,https://github.com/psf/requests/pull/175
1788129,176,Strange encoding(?) problem,2011-09-30T18:41:05Z,2021-09-09T12:00:32Z,2011-09-30T18:49:39Z,closed,2,,dbrgn,False,1989,https://github.com/psf/requests/issues/176
1791358,177,Passing Test Suite,2011-10-01T10:41:24Z,2021-09-09T11:01:05Z,2011-10-14T01:40:49Z,closed,0,,kennethreitz,False,19,https://github.com/psf/requests/issues/177
1791360,178,Documentation Specifics,2011-10-01T10:42:41Z,2021-09-09T11:00:53Z,2011-11-13T00:14:43Z,closed,1,,kennethreitz,False,58,https://github.com/psf/requests/issues/178
1791361,179,Accept k/v lists in place of dicts everywhere.,2011-10-01T10:43:19Z,2021-09-09T03:00:25Z,2012-09-11T03:19:15Z,closed,20,"Planned,Contributor Friendly",kennethreitz,False,0,https://github.com/psf/requests/issues/179
1793878,180,Move tests to nose,2011-10-02T00:51:14Z,2021-09-09T11:01:10Z,2011-10-09T12:20:11Z,closed,0,,kennethreitz,False,0,https://github.com/psf/requests/issues/180
1793882,181,Append '/' to domain root requests,2011-10-02T00:53:59Z,2021-09-09T12:00:31Z,2011-10-09T12:20:00Z,closed,2,,kennethreitz,False,0,https://github.com/psf/requests/issues/181
1801077,182,Response URLs are not unicode strings,2011-10-03T09:36:50Z,2021-09-09T10:00:45Z,2012-01-19T23:42:29Z,closed,2,"Planned,Contributor Friendly",pennersr,False,847,https://github.com/psf/requests/issues/182
1825984,183,Cannot prevent redirect on GET request,2011-10-05T17:28:11Z,2021-09-09T12:00:32Z,2011-10-09T11:07:24Z,closed,1,,millerdev,False,505,https://github.com/psf/requests/issues/183
1826656,184,Make get and head requests respect allow_redirects=False.,2011-10-05T18:39:59Z,2021-09-08T23:05:22Z,2011-10-09T11:06:15Z,closed,4,,millerdev,True,97,https://github.com/psf/requests/pull/184
1840883,185,No data parameter in requests.delete(),2011-10-07T06:46:33Z,2021-09-09T11:01:04Z,2011-10-19T19:59:39Z,closed,4,,apetresc,False,414,https://github.com/psf/requests/issues/185
1845049,186,weakref for response.request,2011-10-07T15:44:15Z,2021-09-09T11:01:09Z,2011-10-09T12:34:20Z,closed,0,,kennethreitz,False,0,https://github.com/psf/requests/issues/186
1855848,187,Wrong status code because of DNS server redirect,2011-10-09T12:08:09Z,2021-09-09T12:00:32Z,2011-10-09T12:18:16Z,closed,3,,pySilver,False,5520,https://github.com/psf/requests/issues/187
1855875,188,Cleanup session patching,2011-10-09T12:17:24Z,2021-09-09T11:01:02Z,2011-10-23T00:00:27Z,closed,0,,kennethreitz,False,22,https://github.com/psf/requests/issues/188
1859823,189,Python 3: fucking accomplished.,2011-10-09T23:29:21Z,2021-09-09T11:01:09Z,2011-10-10T13:31:21Z,closed,3,,ghost,False,874,https://github.com/psf/requests/issues/189
1866768,190,Question: Multipart support,2011-10-10T18:36:03Z,2021-09-09T11:01:08Z,2011-10-10T18:46:36Z,closed,2,,paulmillr,False,199,https://github.com/psf/requests/issues/190
1866950,191,just fixed a typo,2011-10-10T18:57:04Z,2021-09-08T12:01:29Z,2011-10-10T18:57:57Z,closed,1,,nakajima,True,12,https://github.com/psf/requests/pull/191
1871258,193,"Broken link in docs: ""supported interpreters""",2011-10-11T06:50:11Z,2021-09-09T11:01:08Z,2011-10-12T04:08:47Z,closed,5,,SimonSapin,False,136,https://github.com/psf/requests/issues/193
1875019,194,Google App Engine Support,2011-10-11T14:09:09Z,2021-09-08T09:00:50Z,2011-11-26T15:49:31Z,closed,19,GAE Support,bevenky,False,73,https://github.com/psf/requests/issues/194
1886921,195,Now it seems completely broken.,2011-10-12T12:41:52Z,2021-09-09T11:01:07Z,2011-10-12T13:03:31Z,closed,4,,ghost,False,1789,https://github.com/psf/requests/issues/195
1889806,197,Fix mistake in history,2011-10-12T17:19:34Z,2021-09-08T12:01:29Z,2011-10-12T17:48:57Z,closed,1,,n1m3,True,43,https://github.com/psf/requests/pull/197
1893599,198,matrix parameters in an earlier segment get URI encoded?,2011-10-12T21:09:46Z,2021-09-09T10:00:51Z,2011-11-26T15:49:03Z,closed,3,,jtrenouth,False,359,https://github.com/psf/requests/issues/198
1904198,199,Cookbook,2011-10-13T19:56:41Z,2021-09-09T11:00:54Z,2011-11-13T00:13:52Z,closed,1,,kennethreitz,False,0,https://github.com/psf/requests/issues/199
1906329,200,urllib2 => urllib3,2011-10-13T23:42:22Z,2021-09-08T22:01:17Z,2011-11-10T03:05:44Z,closed,0,,kennethreitz,True,0,https://github.com/psf/requests/pull/200
1906425,201,Beautiful Async Module,2011-10-13T23:57:04Z,2021-09-09T00:01:18Z,2011-10-14T01:15:19Z,closed,1,,kennethreitz,True,509,https://github.com/psf/requests/pull/201
1907006,202,Content Streaming,2011-10-14T01:55:17Z,2021-09-08T12:01:30Z,2011-10-14T02:16:26Z,closed,1,,kennethreitz,True,11,https://github.com/psf/requests/pull/202
1907232,203,Support to Disallow fetching if content size large,2011-10-14T02:48:07Z,2021-09-09T11:01:05Z,2011-10-14T02:54:22Z,closed,6,,bevenky,False,198,https://github.com/psf/requests/issues/203
1910531,204,allow_redirects=False ignored in a POST request,2011-10-14T13:53:50Z,2021-09-09T11:00:57Z,2011-11-12T15:47:23Z,closed,1,,ehmo,False,440,https://github.com/psf/requests/issues/204
1917585,205,Local HTTP Test Suite,2011-10-15T14:00:27Z,2021-09-08T12:01:30Z,2011-10-15T15:56:26Z,closed,0,,kennethreitz,True,20,https://github.com/psf/requests/pull/205
1918480,206,[API review needed] Added support for Eventlet to async,2011-10-15T18:17:54Z,2021-09-08T12:01:30Z,2011-10-15T21:01:26Z,closed,8,,saghul,True,558,https://github.com/psf/requests/pull/206
1919330,207,Added support for Eventlet to async module,2011-10-15T21:06:50Z,2021-09-08T23:01:16Z,2012-01-23T07:57:07Z,closed,5,Planned,saghul,True,319,https://github.com/psf/requests/pull/207
1931170,208,Syntax Error in requests/async.py in Python 2.5,2011-10-17T17:26:14Z,2021-09-09T11:00:54Z,2011-11-13T00:13:48Z,closed,1,,stoey,False,461,https://github.com/psf/requests/issues/208
1938497,209,Incorrect parsing of HTTP redirect location special characters,2011-10-18T11:29:14Z,2021-09-09T11:00:47Z,2011-11-24T11:21:56Z,closed,6,,davidmytton,False,2933,https://github.com/psf/requests/issues/209
1990382,210,getcwd() Called on Import,2011-10-19T03:39:12Z,2021-09-09T11:01:04Z,2011-10-19T04:32:43Z,closed,6,,theonewolf,False,127,https://github.com/psf/requests/issues/210
1994777,211,Minor doc spelling tweaks,2011-10-19T15:02:44Z,2021-09-08T12:01:31Z,2011-10-19T15:04:03Z,closed,2,,tvaught,True,144,https://github.com/psf/requests/pull/211
2001273,212,AuthManager isn't threadsafe for requests with same URL but different credentials,2011-10-20T04:12:50Z,2021-09-09T11:01:01Z,2011-10-26T19:13:14Z,closed,3,,chadselph,False,333,https://github.com/psf/requests/issues/212
2003579,213,Fix pip-compared-to-easy-install url,2011-10-20T10:53:19Z,2021-09-08T12:01:31Z,2011-10-20T12:46:17Z,closed,0,,fredrik,True,131,https://github.com/psf/requests/pull/213
2006056,214,New http codes,2011-10-20T15:40:13Z,2021-09-08T23:07:18Z,2011-10-20T15:41:44Z,closed,1,,zsiciarz,True,104,https://github.com/psf/requests/pull/214
2010501,215,Feature/isolated unit tests,2011-10-20T22:44:52Z,2021-09-08T12:01:33Z,2012-04-23T02:35:38Z,closed,9,Feature Request,mrtazz,True,241,https://github.com/psf/requests/pull/215
2011213,216,Issue #160 needs to be reopend,2011-10-21T00:35:09Z,2021-09-09T11:01:03Z,2011-10-22T22:17:58Z,closed,1,,sergedomk,False,52,https://github.com/psf/requests/issues/216
2012855,217,Clarify documentation around async.map and Request.send,2011-10-21T06:59:13Z,2021-09-08T12:01:32Z,2011-10-21T14:24:11Z,closed,1,,thedaniel,True,104,https://github.com/psf/requests/pull/217
2023738,218,Make Session Primary Interface,2011-10-22T17:36:28Z,2021-09-08T12:01:32Z,2011-10-22T22:16:50Z,closed,0,,kennethreitz,True,50,https://github.com/psf/requests/pull/218
2024891,219,Config,2011-10-22T23:49:40Z,2021-09-08T12:01:34Z,2011-10-23T00:32:17Z,closed,0,,kennethreitz,True,0,https://github.com/psf/requests/pull/219
2026773,220,Detach from urllib2,2011-10-23T14:05:46Z,2021-09-08T12:01:33Z,2011-10-23T19:18:34Z,closed,5,,kennethreitz,True,49,https://github.com/psf/requests/pull/220
2027277,221,prefetch=True on all methods,2011-10-23T16:27:58Z,2021-09-09T11:00:58Z,2011-11-12T15:43:46Z,closed,0,,kennethreitz,False,0,https://github.com/psf/requests/issues/221
2033386,222,Request.cookiejar missing on 0.7.3,2011-10-24T13:08:14Z,2021-09-09T11:01:00Z,2011-10-31T13:58:51Z,closed,4,,herberthamaral,False,377,https://github.com/psf/requests/issues/222
2035471,223,Content-Length is missing,2011-10-24T16:21:43Z,2021-09-08T23:10:51Z,2012-11-25T03:54:30Z,closed,63,Bug,foxx,False,1928,https://github.com/psf/requests/issues/223
2038883,224,Syntax error for Python 2.5,2011-10-24T21:34:32Z,2021-09-08T23:10:58Z,2011-10-25T00:54:05Z,closed,1,,stoey,True,172,https://github.com/psf/requests/pull/224
2042681,225,proxychains + (socks & https proxy support),2011-10-25T08:35:15Z,2021-09-09T10:00:49Z,2011-11-26T15:59:18Z,closed,6,,grugq,False,530,https://github.com/psf/requests/issues/225
2049343,226,How do I use PATCH with an external json file?,2011-10-25T20:18:05Z,2021-09-09T11:00:59Z,2011-10-25T20:28:21Z,closed,2,,tlam,False,939,https://github.com/psf/requests/issues/226
2062459,227,session hooks doesn't work with v0.7.3,2011-10-26T22:26:20Z,2021-09-09T11:01:01Z,2011-10-26T22:35:07Z,closed,3,,bulkan,False,236,https://github.com/psf/requests/issues/227
2063267,228,Wrong default param `config` in requests.model.Request.__init__,2011-10-27T00:15:25Z,2021-09-09T11:00:55Z,2011-11-13T00:11:05Z,closed,2,,mrtazz,False,254,https://github.com/psf/requests/issues/228
2073036,229,retracted,2011-10-27T21:40:35Z,2021-09-09T11:01:00Z,2011-10-27T22:32:22Z,closed,0,,devjones,False,4,https://github.com/psf/requests/issues/229
2090418,230,Wrong default types for params and data,2011-10-30T12:24:39Z,2021-09-08T23:11:09Z,2011-11-05T03:30:29Z,closed,4,,maraujop,True,682,https://github.com/psf/requests/pull/230
2094640,231,Added support for source address selection.,2011-10-31T08:07:55Z,2021-09-08T12:01:35Z,2011-11-05T03:30:42Z,closed,1,,maximbo,True,0,https://github.com/psf/requests/pull/231
2095132,232,Document what exceptions may be raised,2011-10-31T09:29:53Z,2021-09-09T11:00:55Z,2011-11-13T00:10:42Z,closed,8,,rboulton,False,682,https://github.com/psf/requests/issues/232
2104022,233,Update docs/_themes/kr/static/flasky.css_t,2011-11-01T01:25:09Z,2021-09-08T12:01:34Z,2011-11-01T01:26:52Z,closed,2,,shanemcd,True,0,https://github.com/psf/requests/pull/233
2104154,234,ch ch chcnages ,2011-11-01T01:52:18Z,2021-09-08T13:05:50Z,2011-11-01T01:53:07Z,closed,0,,shanemcd,True,18,https://github.com/psf/requests/pull/234
2129755,235,Fixes an issue with auth and redirects,2011-11-03T06:36:05Z,2021-09-08T12:01:35Z,2011-11-05T03:32:04Z,closed,2,,davidfischer,True,261,https://github.com/psf/requests/pull/235
2130686,236,AttributeError while trying to read `content` attr,2011-11-03T09:46:18Z,2021-09-09T11:00:59Z,2011-11-05T03:24:45Z,closed,3,,OldhamMade,False,595,https://github.com/psf/requests/issues/236
2138560,237,infinite recursion on 401 error,2011-11-03T22:42:02Z,2021-09-09T04:00:35Z,2012-07-27T06:07:16Z,closed,11,,mfeif,False,407,https://github.com/psf/requests/issues/237
2144513,238,Fixed a broken link in the docs,2011-11-04T14:50:30Z,2021-09-08T12:01:36Z,2011-11-04T14:51:07Z,closed,1,,brutasse,True,145,https://github.com/psf/requests/pull/238
2151723,239,Too many open files,2011-11-05T12:37:30Z,2021-09-08T01:21:03Z,2012-07-27T06:07:41Z,closed,81,"Bug,Contributor Friendly",daleharvey,False,363,https://github.com/psf/requests/issues/239
2152275,240,Timing HTTP Responses,2011-11-05T15:05:30Z,2021-09-09T11:00:58Z,2011-11-05T15:28:56Z,closed,3,,daleharvey,False,349,https://github.com/psf/requests/issues/240
2157198,241,Add Throttling to async.map,2011-11-06T18:11:23Z,2021-09-09T11:00:57Z,2011-11-12T15:43:56Z,closed,0,,kennethreitz,False,213,https://github.com/psf/requests/issues/241
2157295,242,Non-blocking async.map,2011-11-06T18:32:00Z,2021-09-09T09:00:40Z,2012-03-31T07:16:09Z,closed,2,"Planned,Contributor Friendly",kennethreitz,False,158,https://github.com/psf/requests/issues/242
2157862,243,#GH-241,2011-11-06T20:49:17Z,2021-09-08T13:05:50Z,2011-11-06T20:59:43Z,closed,0,,juanriaza,True,0,https://github.com/psf/requests/pull/243
2159490,244,"Updated your 2001, to 2011... unless you went back in time ;)",2011-11-07T03:57:55Z,2021-09-08T13:05:51Z,2011-11-07T03:58:34Z,closed,2,,neogenix,True,0,https://github.com/psf/requests/pull/244
2168108,245,malformed url when using digest with query-strings,2011-11-07T22:08:26Z,2021-09-09T11:00:56Z,2011-11-13T00:10:11Z,closed,3,,mfeif,False,664,https://github.com/psf/requests/issues/245
2169300,246,Added support for OPTIONS method.,2011-11-07T23:42:54Z,2021-09-08T13:05:52Z,2011-11-10T06:16:33Z,closed,0,,jbrendel,True,351,https://github.com/psf/requests/pull/246
2171048,247,POST doesn't appear to be documented,2011-11-08T04:50:48Z,2021-09-09T11:00:56Z,2011-11-13T00:09:09Z,closed,5,,r1chardj0n3s,False,166,https://github.com/psf/requests/issues/247
